point_id,point_type,easting,northing,elevation,elevation_units,horizontal_crs,vertical_datum,geoid_model,project_id,collected,source,verified,county,dnr_surface_z_m,dnr_error_m
L2T-108,L2T,498794.059,5159990.378,396.593,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,396.649,-0.056
L2T-1086,L2T,562358.335,5175985.129,207.73,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,207.935,-0.205
L2T-1092,L2T,564253.345,5175278.888,185.136,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,185.151,-0.015
L2T-1095,L2T,564475.512,5175053.147,184.331,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,184.411,-0.08
L2T-1101,L2T,562486.816,5174550.953,183.247,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,183.502,-0.255
L2T-1112,L2T,563793.486,5178449.671,302.13,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,302.159,-0.029
L2T-1123,L2T,563954.296,5176655.599,187.455,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,187.399,0.056
L2T-1126,L2T,564583.006,5176819.768,191.393,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,191.73,-0.337
L2T-1127,L2T,564617.589,5176806.206,184.739,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,184.818,-0.079
L2T-114,L2T,500360.083,5174168.28,398.211,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,398.297,-0.086
L2T-1151,L2T,565841.878,5183136.376,384.876,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,385.018,-0.142
L2T-1152,L2T,565812.18,5183117.522,385.622,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,385.724,-0.102
L2T-1156,L2T,567073.61,5181462.89,354.19,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,354.361,-0.171
L2T-1158,L2T,567411.531,5180707.439,273.249,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,273.61,-0.361
L2T-1179,L2T,562963.999,5186040.915,418.589,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,418.743,-0.154
L2T-1191,L2T,565968.145,5183815.666,389.277,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,389.45,-0.173
L2T-1194,L2T,567508.737,5182620.486,372.141,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,372.239,-0.098
L2T-120,L2T,507237.924,5173603.235,401.453,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,401.57,-0.117
L2T-1209,L2T,568529.673,5185095.542,360.286,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,360.344,-0.058
L2T-121,L2T,508090.304,5177720.451,405.881,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,405.924,-0.043
L2T-1210,L2T,568480.303,5185099.1,359.416,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,359.711,-0.295
L2T-1212,L2T,567540.922,5185214.672,386.757,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,386.78,-0.023
L2T-1213,L2T,567469.367,5185259.73,379.618,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,379.67,-0.052
L2T-1216,L2T,567735.287,5187263.17,417.233,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,417.375,-0.142
L2T-123,L2T,510330.794,5171189.14,406.632,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,406.727,-0.095
L2T-125,L2T,513000.409,5174042.416,410.49,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,410.554,-0.064
L2T-1254,L2T,575173.15,5187431.694,200.149,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,200.365,-0.216
L2T-1267,L2T,563496.517,5183699.322,407.294,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,407.326,-0.032
L2T-1271,L2T,563705.449,5184810.162,412.663,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,412.962,-0.299
L2T-1273,L2T,564623.296,5185708.716,429.563,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,429.6,-0.037
L2T-1276,L2T,566264.776,5186276.583,415.436,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,415.395,0.041
L2T-1278,L2T,564707.465,5187733.34,425.255,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,425.392,-0.137
L2T-128,L2T,506411.995,5167319.933,403.262,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,403.314,-0.052
L2T-1288,L2T,572390.329,5188278.284,344.717,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,344.705,0.012
L2T-129,L2T,509752.26,5160140.121,396.302,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,396.546,-0.244
L2T-1297,L2T,569291.739,5181084.744,185.887,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,186.085,-0.198
L2T-1346,L2T,573767.056,5188672.47,351.956,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,351.952,0.004
L2T-1356,L2T,575430.576,5188818.811,238.592,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,238.752,-0.16
L2T-1364,L2T,575873.704,5187555.446,189.921,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,190.098,-0.177
L2T-1367,L2T,575919.642,5189129.903,242.313,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,242.427,-0.114
L2T-139,L2T,515084.424,5147939.433,359.636,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,359.86,-0.224
L2T-140,L2T,512698.446,5149823.272,382.037,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,382.063,-0.026
L2T-141,L2T,507318.723,5156704.028,382.032,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,381.982,0.05
L2T-146,L2T,540481.895,5177567.75,399.178,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,399.112,0.066
L2T-147,L2T,544157.104,5175938.425,386.464,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,386.465,-0.001
L2T-157,L2T,538942.414,5173942.348,388.499,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,388.671,-0.172
L2T-158,L2T,538948.24,5173952.385,388.908,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,388.921,-0.013
L2T-167,L2T,530747.257,5168448.961,393.93,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,394.176,-0.246
L2T-174,L2T,547210.886,5142294.948,356.631,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,356.87,-0.239
L2T-175,L2T,541961.241,5142247.149,351.626,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,351.677,-0.051
L2T-177,L2T,533246.724,5140620.617,339.681,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,340.087,-0.406
L2T-184,L2T,550396.883,5149090.994,281.57,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,281.544,0.026
L2T-185,L2T,554344.777,5147635.262,299.036,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,299.124,-0.088
L2T-188,L2T,547533.57,5162693.091,317.397,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,317.54,-0.143
L2T-191,L2T,538912.376,5151879.413,303.259,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,303.35,-0.091
L2T-30,L2T,555955.608,5225816.041,428.365,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,428.522,-0.157
L2T-35,L2T,547588.867,5233026.313,424.172,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,424.333,-0.161
L2T-38,L2T,519345.847,5212885.706,389.046,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,389.041,0.005
L2T-46,L2T,501141.319,5184046.69,391.052,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,391.365,-0.313
L2T-50,L2T,538380.074,5182474.913,398.905,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,398.888,0.017
L2T-52,L2T,529457.26,5193881.111,399.388,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,399.424,-0.036
L2T-56,L2T,549721.199,5214389.708,428.685,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,428.818,-0.133
L2T-61,L2T,548488.823,5183843.4,418.732,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,418.698,0.034
L2T-63,L2T,550963.396,5204004.019,408.789,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,408.872,-0.083
L2T-64,L2T,577112.083,5213420.45,440.145,m,EPSG:26915,NAVD88,GEOID09,lidar_duluth2012,2012,duluth2012_validation.pdf table 'Control Z',"datum is a DATASET-level assertion (lidar_duluth2012.html: 'Lidar data are in the UTM Zone 15 coordinate system, NAD83 96, NAVD88 Geoid09 meters tiled by USGS 1/16, 1:24,000 quadrangles.'); the validation reports themselves state no datum and no geoid",duluth2012,440.361,-0.216
