point_id,point_type,easting,northing,elevation,elevation_units,horizontal_crs,vertical_datum,geoid_model,project_id,collected,source,verified,county,dnr_surface_z_m,dnr_error_m
L10-1196 Olmsted VRS,L1O,567105.958,4880900.316,333.588,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,333.678,-0.09
L1O-1078 Olmsted VRS,L1O,539966.482,4856643.59,370.549,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,370.524,0.025
L1O-1134 Olmsted VRS,L1O,545108.113,4880052.398,308.712,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,308.736,-0.024
L1O-6118 Wabasha RTK,L1O,551939.75,4896224.857,320.763,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,320.702,0.061
L1O-9018 Dodge VRS,L1O,525318.532,4888769.201,333.028,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,332.864,0.164
L1O-9081 Dodge VRS,L1O,524251.669,4856695.783,390.073,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,389.994,0.079
L2T-1000 Olmsted VRS,L2T,529198.788,4882086.915,313.768,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,313.64,0.128
L2T-1002 Olmsted VRS,L2T,529262.156,4882105.402,322.815,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,322.768,0.047
L2T-1006 Olmsted VRS,L2T,529220.119,4890562.13,342.708,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,342.899,-0.191
L2T-1010 Olmsted VRS,L2T,526020.663,4883113.844,377.776,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,377.686,0.09
L2T-1018 Olmsted VRS,L2T,555043.255,4871945.326,357.048,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,357.166,-0.118
L2T-1026 Olmsted VRS,L2T,568955.043,4868466.174,354.765,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,355.053,-0.288
L2T-1032 Olmsted VRS,L2T,566704.63,4860817.929,393.429,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,393.662,-0.233
L2T-1048 Olmsted VRS,L2T,564282.696,4864609.134,388.786,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,388.892,-0.106
L2T-1062 Olmsted VRS,L2T,550152.602,4857405.458,391.846,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,392.033,-0.187
L2T-1082 Olmsted VRS,L2T,536242.362,4856601.967,376.599,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,376.805,-0.206
L2T-1090 Olmsted VRS,L2T,533841.245,4863898.654,347.621,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,347.703,-0.082
L2T-1096 Olmsted VRS,L2T,528604.971,4866312.086,370.936,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,370.922,0.014
L2T-1108 Olmsted VRS,L2T,535535.294,4867981.682,330.114,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,330.337,-0.223
L2T-1124 Olmsted VRS,L2T,547338.91,4873915.487,326.772,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,326.778,-0.006
L2T-1132 Olmsted VRS,L2T,544288.009,4880043.722,301.97,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,302.007,-0.037
L2T-1158 Olmsted VRS,L2T,538561.051,4890418.861,319.8,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,320.096,-0.296
L2T-1172 Olmsted VRS,L2T,548064.162,4884424.168,376.366,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,376.493,-0.127
L2T-1182 Olmsted VRS,L2T,548999.074,4878436.862,379.52,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,379.665,-0.145
L2T-1194 Olmsted VRS,L2T,557803.363,4882495.052,329.789,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,329.779,0.01
L2T-1202 Olmsted VRS,L2T,567713.47,4878598.656,334.593,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,334.699,-0.106
L2T-6116 Wabasha RTK,L2T,551448.173,4893791.433,329.651,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,329.649,0.002
L2T-6122 Wabasha RTK,L2T,554528.969,4884204.078,343.05,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,343.101,-0.051
L2T-6126 Wabasha RTK,L2T,572067.588,4884169.798,344.434,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,344.559,-0.125
L2T-9019 Dodge VRS,L2T,525309.997,4888750.863,331.318,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,331.36,-0.042
L3B-1004 Olmsted VRS,L3B,529242.595,4890511.186,344.23,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,344.358,-0.128
L3B-1016 Olmsted VRS,L3B,554815.499,4871989.544,358.263,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,358.252,0.011
L3B-1030 Olmsted VRS,L3B,567720.121,4866408.685,379.015,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,379.104,-0.089
L3B-1040 Olmsted VRS,L3B,569177.846,4859674.504,354.309,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,354.318,-0.009
L3B-1046 Olmsted VRS,L3B,565114.818,4864827.172,399.411,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,399.51,-0.099
L3B-1050 Olmsted VRS,L3B,562278.443,4859465.425,318.525,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,318.651,-0.126
L3B-1060 Olmsted VRS,L3B,551363.149,4856942.603,389.056,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,389.034,0.022
L3B-1074 Olmsted VRS,L3B,546149.922,4863528.429,379.032,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,379.194,-0.162
L3B-1080 Olmsted VRS,L3B,538820.625,4856768.979,382.5,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,382.943,-0.443
L3B-1088 Olmsted VRS,L3B,533836.528,4864066.938,342.193,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,342.345,-0.152
L3B-1100 Olmsted VRS,L3B,530097.288,4866335.241,357.908,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,358.039,-0.131
L3B-1106 Olmsted VRS,L3B,535418.698,4870562.6,339.307,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,339.459,-0.152
L3B-1118 Olmsted VRS,L3B,550617.837,4871244.279,328.163,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,328.204,-0.041
L3B-1122 Olmsted VRS,L3B,547333.596,4874314.303,337.246,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,337.258,-0.012
L3B-1138 Olmsted VRS,L3B,543307.574,4880841.886,312.36,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,312.429,-0.069
L3B-1140 Olmsted VRS,L3B,533775.896,4882413.076,357.876,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,357.987,-0.111
L3B-1154 Olmsted VRS,L3B,536694.754,4891745.779,332.754,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,333.066,-0.312
L3B-1170 Olmsted VRS,L3B,549647.429,4886764.009,334.378,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,334.66,-0.282
L3B-1174 Olmsted VRS,L3B,545839.425,4874993.291,312.463,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,312.468,-0.005
L3B-1192 Olmsted VRS,L3B,558563.822,4881715.805,341.636,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,341.774,-0.138
L3B-1198 Olmsted VRS,L3B,567721.724,4879853.24,336.371,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,336.601,-0.23
L3B-6117 Wabasha RTK,L3B,551456.94,4895282.458,316.276,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,316.424,-0.148
L3B-6120 Wabasha RTK,L3B,555564.876,4884045.058,353.343,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,353.375,-0.032
L3B-9077 Dodge VRS,L3B,525522.02,4866323.408,378.846,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,378.959,-0.113
L4F-1020 Olmsted VRS,L4F,554868.727,4871602.03,359.742,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,359.855,-0.113
L4F-1028 Olmsted VRS,L4F,566494.895,4868105.797,387.007,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,387.089,-0.082
L4F-1038 Olmsted VRS,L4F,566826.985,4855716.975,375.539,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,375.59,-0.051
L4F-1054 Olmsted VRS,L4F,559520.409,4859229.684,378.2,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,378.465,-0.265
L4F-1058 Olmsted VRS,L4F,557007.047,4856860.763,384.564,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,384.731,-0.167
L4F-1066 Olmsted VRS,L4F,550352.9,4858411.334,386.966,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,386.885,0.081
L4F-1070 Olmsted VRS,L4F,551505.179,4861318.491,378.227,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,378.364,-0.137
L4F-1084 Olmsted VRS,L4F,536889.526,4855967.092,380.042,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,380.182,-0.14
L4F-1092 Olmsted VRS,L4F,527536.241,4861513.426,378.27,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,378.398,-0.128
L4F-1098 Olmsted VRS,L4F,529631.41,4866361.109,379.168,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,379.216,-0.048
L4F-1110 Olmsted VRS,L4F,541828.92,4867720.093,323.329,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,323.397,-0.068
L4F-1116 Olmsted VRS,L4F,553050.97,4869665.393,344.425,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,344.436,-0.011
L4F-1136 Olmsted VRS,L4F,542573.479,4880824.118,294.881,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,295.013,-0.132
L4F-1142 Olmsted VRS,L4F,532936.595,4882194.208,354.288,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,354.287,0.001
L4F-1150 Olmsted VRS,L4F,531684.122,4889461.056,317.044,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,317.036,0.008
L4F-1160 Olmsted VRS,L4F,541268.621,4890588.403,344.208,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,344.299,-0.091
L4F-1166 Olmsted VRS,L4F,552915.751,4884266.127,358.135,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,358.12,0.015
L4F-1184 Olmsted VRS,L4F,549537.269,4880035.028,374.274,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,374.221,0.053
L4F-1188 Olmsted VRS,L4F,559353.84,4876082.686,392.093,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,392.155,-0.062
L4F-1200 Olmsted VRS,L4F,568073.135,4878543.917,345.256,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,345.379,-0.123
L4F-6111 Wabasha RTK,L4F,551503.597,4893713.179,321.245,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,321.232,0.013
L4F-6121 Wabasha RTK,L4F,555274.341,4884087.357,348.628,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,348.599,0.029
L4F-6127 Wabasha RTK,L4F,572073.179,4884119.395,343.867,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,343.915,-0.048
L4F-6145 Wabasha RTK,L4F,536590.043,4896035.15,333.409,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,333.709,-0.3
L5U-1008 Olmsted VRS,L5U,526589.86,4883106.233,377.197,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,377.096,0.101
L5U-1012 Olmsted VRS,L5U,561687.103,4870811.017,381.485,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,381.439,0.046
L5U-1022 Olmsted VRS,L5U,569133.415,4869515.845,349.026,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,348.978,0.048
L5U-1034 Olmsted VRS,L5U,565227.107,4855075.856,309.098,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,309.1,-0.002
L5U-1056 Olmsted VRS,L5U,564821.825,4855678.021,299.374,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,olmsted_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,olmsted,299.328,0.046
